[1000, [RandomSet,1][MinimumConnectivity,1], [DepthFirstSearchLowCost,1][MostConnectedFirst,1], {Topology,random}, {NumberOfNodes,100}, {NumberOfHideLocations,5}, {Rounds,1}, {EdgeWeight,10.0}, {FixedOrUpperWeight,random}, {EdgeTraversalDecrement,0}, {MixHiders,true}, {MixSeekers,false}]
hRandomSet,Cost, 288.63508396643965, Score, 37.33333333333333,sDepthFirstSearchLowCost,Cost, 366.59156164113836, Score, -42.0, PathLength, 125.0,sMostConnectedFirst,Cost, 470.320952544232, Score, -32.666666666666664, PathLength, 97.0,
hMinimumConnectivity,Cost, 20642.23819580338, Score, 69.66666666666666,sDepthFirstSearchLowCost,Cost, 634.9543644555589, Score, -57.99999999999999, PathLength, 173.0,sMostConnectedFirst,Cost, 1246.479471759157, Score, -81.33333333333333, PathLength, 243.0,
hMinimumConnectivity,Cost, 16305.096945831237, Score, 50.66666666666667,sDepthFirstSearchLowCost,Cost, 488.63084487476766, Score, -47.66666666666667, PathLength, 142.0,sMostConnectedFirst,Cost, 762.8863059648759, Score, -53.666666666666664, PathLength, 160.0,
hRandomSet,Cost, 113.20137001090957, Score, 33.5,sDepthFirstSearchLowCost,Cost, 248.72432731753034, Score, -28.999999999999996, PathLength, 86.0,sMostConnectedFirst,Cost, 564.0342184340141, Score, -38.0, PathLength, 113.0,
hMinimumConnectivity,Cost, 20958.569420200012, Score, 42.666666666666664,sDepthFirstSearchLowCost,Cost, 286.247595853306, Score, -32.33333333333333, PathLength, 96.0,sMostConnectedFirst,Cost, 822.0290868248215, Score, -53.0, PathLength, 158.0,
hRandomSet,Cost, 210.70745609318774, Score, 31.833333333333336,sDepthFirstSearchLowCost,Cost, 100.15451753730784, Score, -16.333333333333332, PathLength, 48.0,sMostConnectedFirst,Cost, 686.6574347642887, Score, -47.333333333333336, PathLength, 141.0,
hMinimumConnectivity,Cost, 3251.9794571427647, Score, 117.33333333333333,sDepthFirstSearchLowCost,Cost, 558.5386549050135, Score, -56.666666666666664, PathLength, 169.0,sMostConnectedFirst,Cost, 2523.138803098188, Score, -178.0, PathLength, 533.0,
hMinimumConnectivity,Cost, 14788.479907150275, Score, 116.83333333333334,sDepthFirstSearchLowCost,Cost, 256.7351104729551, Score, -29.333333333333332, PathLength, 87.0,sMostConnectedFirst,Cost, 3256.392156563801, Score, -204.33333333333334, PathLength, 612.0,
hMinimumConnectivity,Cost, 15445.35556020186, Score, 84.0,sDepthFirstSearchLowCost,Cost, 579.775573624699, Score, -59.0, PathLength, 176.0,sMostConnectedFirst,Cost, 1654.6321237751426, Score, -109.00000000000001, PathLength, 326.0,
hRandomSet,Cost, 187.64179554323636, Score, 39.833333333333336,sDepthFirstSearchLowCost,Cost, 338.09600706739155, Score, -35.66666666666667, PathLength, 106.0,sMostConnectedFirst,Cost, 699.9552791316131, Score, -44.0, PathLength, 131.0,
hMinimumConnectivity,Cost, 14548.657272344453, Score, 45.16666666666667,sDepthFirstSearchLowCost,Cost, 271.503439284797, Score, -31.333333333333336, PathLength, 93.0,sMostConnectedFirst,Cost, 810.7089414731709, Score, -59.0, PathLength, 176.0,
hRandomSet,Cost, 303.764748512795, Score, 30.5,sDepthFirstSearchLowCost,Cost, 218.9269672022421, Score, -29.333333333333332, PathLength, 87.0,sMostConnectedFirst,Cost, 468.90909148741514, Score, -31.666666666666664, PathLength, 94.0,
hRandomSet,Cost, 436.4735273738929, Score, 31.833333333333336,sDepthFirstSearchLowCost,Cost, 320.7019165569865, Score, -35.0, PathLength, 104.0,sMostConnectedFirst,Cost, 406.1970415727873, Score, -28.666666666666668, PathLength, 85.0,
hMinimumConnectivity,Cost, 9324.032653513339, Score, 59.833333333333336,sDepthFirstSearchLowCost,Cost, 489.7931086178585, Score, -48.0, PathLength, 143.0,sMostConnectedFirst,Cost, 1041.5255793920821, Score, -71.66666666666667, PathLength, 214.0,
hRandomSet,Cost, 251.21303749955413, Score, 35.166666666666664,sDepthFirstSearchLowCost,Cost, 291.6153626688723, Score, -29.666666666666668, PathLength, 88.0,sMostConnectedFirst,Cost, 635.1393842647274, Score, -40.666666666666664, PathLength, 121.0,
hMinimumConnectivity,Cost, 20055.896009323624, Score, 58.5,sDepthFirstSearchLowCost,Cost, 372.26979524050074, Score, -38.0, PathLength, 113.0,sMostConnectedFirst,Cost, 1160.8422947890845, Score, -79.0, PathLength, 236.0,
hMinimumConnectivity,Cost, 6793.798989848519, Score, 101.16666666666667,sDepthFirstSearchLowCost,Cost, 602.5969988581355, Score, -57.333333333333336, PathLength, 171.0,sMostConnectedFirst,Cost, 2231.2406952402034, Score, -145.0, PathLength, 434.0,
hRandomSet,Cost, 138.18824709490775, Score, 30.0,sDepthFirstSearchLowCost,Cost, 234.78103992557135, Score, -31.333333333333336, PathLength, 93.0,sMostConnectedFirst,Cost, 419.6606939807304, Score, -28.666666666666668, PathLength, 85.0,
hRandomSet,Cost, 167.475177079804, Score, 42.0,sDepthFirstSearchLowCost,Cost, 534.1822217434341, Score, -48.333333333333336, PathLength, 144.0,sMostConnectedFirst,Cost, 545.1500196948048, Score, -35.66666666666667, PathLength, 106.0,
hMinimumConnectivity,Cost, 11459.405648524404, Score, 70.66666666666667,sDepthFirstSearchLowCost,Cost, 555.5537907479783, Score, -57.666666666666664, PathLength, 172.0,sMostConnectedFirst,Cost, 1213.6515063694944, Score, -83.66666666666667, PathLength, 250.0,
hRandomSet,Cost, 145.36011367388429, Score, 37.83333333333333,sDepthFirstSearchLowCost,Cost, 340.07971171314466, Score, -42.0, PathLength, 125.0,sMostConnectedFirst,Cost, 457.2862645982874, Score, -33.666666666666664, PathLength, 100.0,
hMinimumConnectivity,Cost, 17066.47147623157, Score, 86.0,sDepthFirstSearchLowCost,Cost, 584.9214792299592, Score, -52.33333333333333, PathLength, 156.0,sMostConnectedFirst,Cost, 1692.9000562724143, Score, -119.66666666666667, PathLength, 358.0,
hMinimumConnectivity,Cost, 14606.20742074866, Score, 49.5,sDepthFirstSearchLowCost,Cost, 522.2670230430011, Score, -53.0, PathLength, 158.0,sMostConnectedFirst,Cost, 673.9098323335161, Score, -46.0, PathLength, 137.0,
hRandomSet,Cost, 142.6962864897794, Score, 21.833333333333336,sDepthFirstSearchLowCost,Cost, 202.65466314789018, Score, -25.0, PathLength, 74.0,sMostConnectedFirst,Cost, 302.89331176866517, Score, -18.666666666666668, PathLength, 55.0,
hRandomSet,Cost, 173.1145673916982, Score, 22.5,sDepthFirstSearchLowCost,Cost, 215.45163489586304, Score, -26.0, PathLength, 77.0,sMostConnectedFirst,Cost, 283.7962378645855, Score, -19.0, PathLength, 56.0,
hRandomSet,Cost, 363.43526016838314, Score, 27.166666666666668,sDepthFirstSearchLowCost,Cost, 173.23846675392917, Score, -23.0, PathLength, 68.0,sMostConnectedFirst,Cost, 449.0504124479817, Score, -31.333333333333336, PathLength, 93.0,
hMinimumConnectivity,Cost, 15817.195518648743, Score, 66.5,sDepthFirstSearchLowCost,Cost, 489.02594514249216, Score, -44.333333333333336, PathLength, 132.0,sMostConnectedFirst,Cost, 1495.5442918065053, Score, -88.66666666666667, PathLength, 265.0,
hRandomSet,Cost, 181.00187983782325, Score, 40.66666666666667,sDepthFirstSearchLowCost,Cost, 454.7259218773802, Score, -42.66666666666667, PathLength, 127.0,sMostConnectedFirst,Cost, 588.9717444211307, Score, -38.666666666666664, PathLength, 115.0,
hRandomSet,Cost, 223.9593092410346, Score, 43.83333333333333,sDepthFirstSearchLowCost,Cost, 499.32987610983236, Score, -49.666666666666664, PathLength, 148.0,sMostConnectedFirst,Cost, 540.8942197006809, Score, -38.0, PathLength, 113.0,
hRandomSet,Cost, 130.62244920570757, Score, 33.5,sDepthFirstSearchLowCost,Cost, 244.45121623383372, Score, -28.333333333333332, PathLength, 84.0,sMostConnectedFirst,Cost, 555.0468317144805, Score, -38.666666666666664, PathLength, 115.0,
hRandomSet,Cost, 249.63980692331234, Score, 35.333333333333336,sDepthFirstSearchLowCost,Cost, 271.6288086990094, Score, -34.333333333333336, PathLength, 102.0,sMostConnectedFirst,Cost, 481.70705069161596, Score, -36.333333333333336, PathLength, 108.0,
hMinimumConnectivity,Cost, 18072.449929136805, Score, 61.66666666666667,sDepthFirstSearchLowCost,Cost, 455.35623427263863, Score, -42.333333333333336, PathLength, 126.0,sMostConnectedFirst,Cost, 1268.8353294663673, Score, -81.0, PathLength, 242.0,
hMinimumConnectivity,Cost, 18213.560695416603, Score, 71.5,sDepthFirstSearchLowCost,Cost, 618.9380514460834, Score, -52.0, PathLength, 155.0,sMostConnectedFirst,Cost, 1519.0423558425512, Score, -91.0, PathLength, 272.0,
hRandomSet,Cost, 245.67456553819747, Score, 22.166666666666664,sDepthFirstSearchLowCost,Cost, 101.36021365938436, Score, -15.333333333333332, PathLength, 45.0,sMostConnectedFirst,Cost, 455.6738353385043, Score, -28.999999999999996, PathLength, 86.0,
hMinimumConnectivity,Cost, 11598.870335989464, Score, 47.166666666666664,sDepthFirstSearchLowCost,Cost, 652.655447774811, Score, -57.99999999999999, PathLength, 173.0,sMostConnectedFirst,Cost, 532.211244236133, Score, -36.333333333333336, PathLength, 108.0,
hMinimumConnectivity,Cost, 16045.295915131841, Score, 60.16666666666667,sDepthFirstSearchLowCost,Cost, 419.87372466591285, Score, -42.333333333333336, PathLength, 126.0,sMostConnectedFirst,Cost, 1221.4732031400956, Score, -78.0, PathLength, 233.0,
hMinimumConnectivity,Cost, 5754.901631759143, Score, 34.33333333333333,sDepthFirstSearchLowCost,Cost, 282.54015722043084, Score, -31.666666666666664, PathLength, 94.0,sMostConnectedFirst,Cost, 493.65363669304014, Score, -37.0, PathLength, 110.0,
hRandomSet,Cost, 174.4159756918265, Score, 30.666666666666668,sDepthFirstSearchLowCost,Cost, 268.9202185845617, Score, -31.333333333333336, PathLength, 93.0,sMostConnectedFirst,Cost, 427.7269671459595, Score, -30.0, PathLength, 89.0,
hMinimumConnectivity,Cost, 8973.873588192282, Score, 88.33333333333333,sDepthFirstSearchLowCost,Cost, 472.09971652965635, Score, -54.0, PathLength, 161.0,sMostConnectedFirst,Cost, 1894.2949289422418, Score, -122.66666666666666, PathLength, 367.0,
hMinimumConnectivity,Cost, 16323.419533738605, Score, 65.33333333333333,sDepthFirstSearchLowCost,Cost, 697.1774735587366, Score, -64.66666666666666, PathLength, 193.0,sMostConnectedFirst,Cost, 1066.6553852572215, Score, -66.0, PathLength, 197.0,
hRandomSet,Cost, 168.37112524789393, Score, 23.0,sDepthFirstSearchLowCost,Cost, 305.3608923037112, Score, -34.0, PathLength, 101.0,sMostConnectedFirst,Cost, 182.4008571342621, Score, -12.0, PathLength, 35.0,
hRandomSet,Cost, 225.80360637615243, Score, 53.83333333333333,sDepthFirstSearchLowCost,Cost, 532.2836231206836, Score, -49.0, PathLength, 146.0,sMostConnectedFirst,Cost, 857.4490097783367, Score, -58.666666666666664, PathLength, 175.0,
hMinimumConnectivity,Cost, 15432.387752186974, Score, 53.666666666666664,sDepthFirstSearchLowCost,Cost, 380.04723925651604, Score, -39.0, PathLength, 116.0,sMostConnectedFirst,Cost, 1075.383700538995, Score, -68.33333333333333, PathLength, 204.0,
hMinimumConnectivity,Cost, 13711.96026234656, Score, 83.66666666666666,sDepthFirstSearchLowCost,Cost, 548.4703237267881, Score, -45.33333333333333, PathLength, 135.0,sMostConnectedFirst,Cost, 1947.5328197191177, Score, -122.0, PathLength, 365.0,
hRandomSet,Cost, 153.70505649805182, Score, 33.16666666666667,sDepthFirstSearchLowCost,Cost, 335.76232564749404, Score, -35.333333333333336, PathLength, 105.0,sMostConnectedFirst,Cost, 456.09903043478516, Score, -31.0, PathLength, 92.0,
hRandomSet,Cost, 299.3740110479609, Score, 29.0,sDepthFirstSearchLowCost,Cost, 371.9427788342595, Score, -35.66666666666667, PathLength, 106.0,sMostConnectedFirst,Cost, 341.41978498447463, Score, -22.333333333333332, PathLength, 66.0,
hRandomSet,Cost, 164.9205752889479, Score, 42.33333333333333,sDepthFirstSearchLowCost,Cost, 182.491043739201, Score, -22.333333333333332, PathLength, 66.0,sMostConnectedFirst,Cost, 1002.2226263577462, Score, -62.33333333333333, PathLength, 186.0,
hRandomSet,Cost, 122.58870271883175, Score, 40.0,sDepthFirstSearchLowCost,Cost, 273.14598807529705, Score, -35.0, PathLength, 104.0,sMostConnectedFirst,Cost, 676.4369974522008, Score, -45.0, PathLength, 134.0,
hMinimumConnectivity,Cost, 8448.21470509821, Score, 67.83333333333334,sDepthFirstSearchLowCost,Cost, 598.407543543186, Score, -52.0, PathLength, 155.0,sMostConnectedFirst,Cost, 1208.953462007373, Score, -83.66666666666667, PathLength, 250.0,
hMinimumConnectivity,Cost, 12533.633271480956, Score, 77.5,sDepthFirstSearchLowCost,Cost, 412.28160342641814, Score, -41.66666666666667, PathLength, 124.0,sMostConnectedFirst,Cost, 1737.4789740650383, Score, -113.33333333333333, PathLength, 339.0,
hRandomSet,Cost, 85.45054949999758, Score, 30.5,sDepthFirstSearchLowCost,Cost, 201.9353106834587, Score, -25.666666666666664, PathLength, 76.0,sMostConnectedFirst,Cost, 574.0507683089724, Score, -35.333333333333336, PathLength, 105.0,
hMinimumConnectivity,Cost, 5091.309325333501, Score, 86.16666666666666,sDepthFirstSearchLowCost,Cost, 633.1628903162202, Score, -57.99999999999999, PathLength, 173.0,sMostConnectedFirst,Cost, 1758.319239352925, Score, -114.33333333333333, PathLength, 342.0,
hMinimumConnectivity,Cost, 18845.09977659845, Score, 62.16666666666667,sDepthFirstSearchLowCost,Cost, 639.582985471347, Score, -61.66666666666667, PathLength, 184.0,sMostConnectedFirst,Cost, 899.9330379712562, Score, -62.66666666666667, PathLength, 187.0,
hRandomSet,Cost, 230.35885501609135, Score, 30.333333333333336,sDepthFirstSearchLowCost,Cost, 202.5126680336388, Score, -26.333333333333332, PathLength, 78.0,sMostConnectedFirst,Cost, 466.52239058067784, Score, -34.333333333333336, PathLength, 102.0,
hMinimumConnectivity,Cost, 17606.463435262373, Score, 60.33333333333333,sDepthFirstSearchLowCost,Cost, 625.2635442591919, Score, -62.0, PathLength, 185.0,sMostConnectedFirst,Cost, 924.5150745856698, Score, -58.666666666666664, PathLength, 175.0,
hRandomSet,Cost, 255.2538784799721, Score, 44.33333333333333,sDepthFirstSearchLowCost,Cost, 389.90034948673497, Score, -38.666666666666664, PathLength, 115.0,sMostConnectedFirst,Cost, 728.2904713034198, Score, -50.0, PathLength, 149.0,
hMinimumConnectivity,Cost, 6529.764844855049, Score, 67.5,sDepthFirstSearchLowCost,Cost, 610.3715508078565, Score, -60.66666666666667, PathLength, 181.0,sMostConnectedFirst,Cost, 1074.476221613216, Score, -74.33333333333333, PathLength, 222.0,
hMinimumConnectivity,Cost, 17269.85751141387, Score, 51.5,sDepthFirstSearchLowCost,Cost, 288.40899582395883, Score, -32.666666666666664, PathLength, 97.0,sMostConnectedFirst,Cost, 1082.5604823492624, Score, -70.33333333333334, PathLength, 210.0,
hRandomSet,Cost, 486.0941694008434, Score, 32.166666666666664,sDepthFirstSearchLowCost,Cost, 258.75156108688503, Score, -32.0, PathLength, 95.0,sMostConnectedFirst,Cost, 475.7131738659337, Score, -32.33333333333333, PathLength, 96.0,
hMinimumConnectivity,Cost, 17115.577906382037, Score, 57.5,sDepthFirstSearchLowCost,Cost, 380.51672470197906, Score, -39.666666666666664, PathLength, 118.0,sMostConnectedFirst,Cost, 1106.4238918436554, Score, -75.33333333333333, PathLength, 225.0,
hMinimumConnectivity,Cost, 2347.525094857285, Score, 88.99999999999999,sDepthFirstSearchLowCost,Cost, 519.0617114608589, Score, -46.666666666666664, PathLength, 139.0,sMostConnectedFirst,Cost, 1901.196401162442, Score, -131.33333333333331, PathLength, 393.0,
hRandomSet,Cost, 399.38570405192615, Score, 37.5,sDepthFirstSearchLowCost,Cost, 115.04214916189281, Score, -18.0, PathLength, 53.0,sMostConnectedFirst,Cost, 873.7376681212819, Score, -56.99999999999999, PathLength, 170.0,
hMinimumConnectivity,Cost, 20432.7100235101, Score, 48.0,sDepthFirstSearchLowCost,Cost, 485.1141046801782, Score, -52.666666666666664, PathLength, 157.0,sMostConnectedFirst,Cost, 612.5501938216329, Score, -43.333333333333336, PathLength, 129.0,
hMinimumConnectivity,Cost, 22395.828004926327, Score, 35.5,sDepthFirstSearchLowCost,Cost, 107.57284209090244, Score, -18.666666666666668, PathLength, 55.0,sMostConnectedFirst,Cost, 711.0317881911761, Score, -52.33333333333333, PathLength, 156.0,
hMinimumConnectivity,Cost, 22188.88786371201, Score, 74.33333333333333,sDepthFirstSearchLowCost,Cost, 638.9110231203089, Score, -58.333333333333336, PathLength, 174.0,sMostConnectedFirst,Cost, 1407.1087244443954, Score, -90.33333333333333, PathLength, 270.0,
hMinimumConnectivity,Cost, 8660.793785383721, Score, 36.166666666666664,sDepthFirstSearchLowCost,Cost, 288.1005695361933, Score, -32.0, PathLength, 95.0,sMostConnectedFirst,Cost, 639.3630800682403, Score, -40.33333333333333, PathLength, 120.0,
hMinimumConnectivity,Cost, 12684.19978351042, Score, 86.5,sDepthFirstSearchLowCost,Cost, 609.9950862875359, Score, -64.0, PathLength, 191.0,sMostConnectedFirst,Cost, 1699.4226007229647, Score, -109.00000000000001, PathLength, 326.0,
hMinimumConnectivity,Cost, 12556.395095598518, Score, 83.16666666666666,sDepthFirstSearchLowCost,Cost, 584.8587005425562, Score, -60.0, PathLength, 179.0,sMostConnectedFirst,Cost, 1430.2188094137512, Score, -106.33333333333333, PathLength, 318.0,
hMinimumConnectivity,Cost, 9921.139943363985, Score, 111.16666666666666,sDepthFirstSearchLowCost,Cost, 669.2460553966241, Score, -64.33333333333333, PathLength, 192.0,sMostConnectedFirst,Cost, 2408.292333087364, Score, -158.0, PathLength, 473.0,
hMinimumConnectivity,Cost, 2172.8097743970548, Score, 80.5,sDepthFirstSearchLowCost,Cost, 607.779953295741, Score, -64.0, PathLength, 191.0,sMostConnectedFirst,Cost, 1394.0112940927825, Score, -97.0, PathLength, 290.0,
hMinimumConnectivity,Cost, 12948.251897697864, Score, 97.83333333333331,sDepthFirstSearchLowCost,Cost, 606.2801924200181, Score, -64.33333333333333, PathLength, 192.0,sMostConnectedFirst,Cost, 1932.014592840094, Score, -131.33333333333331, PathLength, 393.0,
hRandomSet,Cost, 247.5284233631716, Score, 28.166666666666664,sDepthFirstSearchLowCost,Cost, 177.76020992893663, Score, -23.666666666666668, PathLength, 70.0,sMostConnectedFirst,Cost, 459.2436118894054, Score, -32.666666666666664, PathLength, 97.0,
hRandomSet,Cost, 417.8056385162582, Score, 30.5,sDepthFirstSearchLowCost,Cost, 223.70658378928007, Score, -27.0, PathLength, 80.0,sMostConnectedFirst,Cost, 510.351738974686, Score, -34.0, PathLength, 101.0,
hMinimumConnectivity,Cost, 24637.62311502747, Score, 72.5,sDepthFirstSearchLowCost,Cost, 705.2417163846652, Score, -62.33333333333333, PathLength, 186.0,sMostConnectedFirst,Cost, 1238.5321342189845, Score, -82.66666666666667, PathLength, 247.0,
hRandomSet,Cost, 334.02287339290746, Score, 48.666666666666664,sDepthFirstSearchLowCost,Cost, 330.68372389539053, Score, -33.33333333333333, PathLength, 99.0,sMostConnectedFirst,Cost, 970.1601737620142, Score, -64.0, PathLength, 191.0,
hMinimumConnectivity,Cost, 17767.951349542276, Score, 58.666666666666664,sDepthFirstSearchLowCost,Cost, 405.70070557516146, Score, -42.0, PathLength, 125.0,sMostConnectedFirst,Cost, 1158.46460959274, Score, -75.33333333333333, PathLength, 225.0,
hRandomSet,Cost, 263.11545911615525, Score, 28.5,sDepthFirstSearchLowCost,Cost, 192.8984799605505, Score, -27.333333333333332, PathLength, 81.0,sMostConnectedFirst,Cost, 428.04740424874603, Score, -29.666666666666668, PathLength, 88.0,
hMinimumConnectivity,Cost, 16104.404148191417, Score, 52.833333333333336,sDepthFirstSearchLowCost,Cost, 546.9919592603721, Score, -47.333333333333336, PathLength, 141.0,sMostConnectedFirst,Cost, 825.8274371770176, Score, -58.333333333333336, PathLength, 174.0,
hMinimumConnectivity,Cost, 16464.588435952755, Score, 60.333333333333336,sDepthFirstSearchLowCost,Cost, 536.7574619326291, Score, -52.0, PathLength, 155.0,sMostConnectedFirst,Cost, 1069.2017024305512, Score, -68.66666666666667, PathLength, 205.0,
