[1000, [MinimumConnectivity,1][RandomSet,1], [DepthFirstSearchLowCost,1][LeastConnectedFirst,1], {Topology,random}, {NumberOfNodes,100}, {NumberOfHideLocations,5}, {Rounds,1}, {EdgeWeight,10.0}, {FixedOrUpperWeight,random}, {EdgeTraversalDecrement,0}, {MixHiders,true}, {MixSeekers,false}]
hMinimumConnectivity,Cost, 24031.296662904984, Score, 36.0,sDepthFirstSearchLowCost,Cost, 492.8106295062369, Score, -45.666666666666664, PathLength, 136.0,sLeastConnectedFirst,Cost, 366.30975602201084, Score, -26.333333333333332, PathLength, 78.0,
hRandomSet,Cost, 222.05411464355993, Score, 47.33333333333333,sDepthFirstSearchLowCost,Cost, 597.70601826232, Score, -61.33333333333333, PathLength, 183.0,sLeastConnectedFirst,Cost, 453.20742990908593, Score, -33.33333333333333, PathLength, 99.0,
hMinimumConnectivity,Cost, 2497.441096011016, Score, 41.666666666666664,sDepthFirstSearchLowCost,Cost, 548.99417096266, Score, -52.666666666666664, PathLength, 157.0,sLeastConnectedFirst,Cost, 448.88750580501716, Score, -30.666666666666664, PathLength, 91.0,
hRandomSet,Cost, 148.9025354563189, Score, 30.5,sDepthFirstSearchLowCost,Cost, 421.7921248276393, Score, -39.666666666666664, PathLength, 118.0,sLeastConnectedFirst,Cost, 312.5941266671476, Score, -21.333333333333336, PathLength, 63.0,
hMinimumConnectivity,Cost, 13574.070850364527, Score, 39.0,sDepthFirstSearchLowCost,Cost, 543.0305952113611, Score, -50.0, PathLength, 149.0,sLeastConnectedFirst,Cost, 455.1498966087398, Score, -28.000000000000004, PathLength, 83.0,
hMinimumConnectivity,Cost, 6885.168682888079, Score, 27.333333333333336,sDepthFirstSearchLowCost,Cost, 170.54146984284336, Score, -25.333333333333336, PathLength, 75.0,sLeastConnectedFirst,Cost, 445.48970338662053, Score, -29.333333333333332, PathLength, 87.0,
hMinimumConnectivity,Cost, 15322.88020253207, Score, 45.166666666666664,sDepthFirstSearchLowCost,Cost, 567.0771923403914, Score, -57.666666666666664, PathLength, 172.0,sLeastConnectedFirst,Cost, 477.53734318945453, Score, -32.666666666666664, PathLength, 97.0,
hMinimumConnectivity,Cost, 12959.427447144877, Score, 48.5,sDepthFirstSearchLowCost,Cost, 639.585211696489, Score, -63.66666666666667, PathLength, 190.0,sLeastConnectedFirst,Cost, 546.5208406889991, Score, -33.33333333333333, PathLength, 99.0,
hMinimumConnectivity,Cost, 4621.955919207482, Score, 44.66666666666667,sDepthFirstSearchLowCost,Cost, 596.2470739631426, Score, -64.0, PathLength, 191.0,sLeastConnectedFirst,Cost, 382.74351437635636, Score, -25.333333333333336, PathLength, 75.0,
hRandomSet,Cost, 230.70060083016193, Score, 28.5,sDepthFirstSearchLowCost,Cost, 196.97514294360738, Score, -25.666666666666664, PathLength, 76.0,sLeastConnectedFirst,Cost, 462.1603898816121, Score, -31.333333333333336, PathLength, 93.0,
hMinimumConnectivity,Cost, 10089.098213423018, Score, 40.83333333333333,sDepthFirstSearchLowCost,Cost, 493.2234137635713, Score, -48.333333333333336, PathLength, 144.0,sLeastConnectedFirst,Cost, 476.03489741282857, Score, -33.33333333333333, PathLength, 99.0,
hMinimumConnectivity,Cost, 2887.049796048849, Score, 40.0,sDepthFirstSearchLowCost,Cost, 598.6789469133817, Score, -54.666666666666664, PathLength, 163.0,sLeastConnectedFirst,Cost, 379.0870561115759, Score, -25.333333333333336, PathLength, 75.0,
hRandomSet,Cost, 188.15405114404788, Score, 23.333333333333336,sDepthFirstSearchLowCost,Cost, 132.24031046513318, Score, -22.333333333333332, PathLength, 66.0,sLeastConnectedFirst,Cost, 360.0226574012202, Score, -24.333333333333336, PathLength, 72.0,
hRandomSet,Cost, 215.08173916620922, Score, 19.333333333333336,sDepthFirstSearchLowCost,Cost, 74.4884300356452, Score, -15.0, PathLength, 44.0,sLeastConnectedFirst,Cost, 330.40003189228725, Score, -23.666666666666668, PathLength, 70.0,
hMinimumConnectivity,Cost, 6587.126738391325, Score, 36.166666666666664,sDepthFirstSearchLowCost,Cost, 460.4591437573151, Score, -44.666666666666664, PathLength, 133.0,sLeastConnectedFirst,Cost, 379.22655088626306, Score, -27.666666666666668, PathLength, 82.0,
hRandomSet,Cost, 164.135973295154, Score, 33.33333333333333,sDepthFirstSearchLowCost,Cost, 435.59797445971145, Score, -44.0, PathLength, 131.0,sLeastConnectedFirst,Cost, 304.40016768334965, Score, -22.666666666666664, PathLength, 67.0,
hMinimumConnectivity,Cost, 14650.80170949188, Score, 48.33333333333333,sDepthFirstSearchLowCost,Cost, 615.1285535720459, Score, -66.0, PathLength, 197.0,sLeastConnectedFirst,Cost, 492.1259700686836, Score, -30.666666666666664, PathLength, 91.0,
hMinimumConnectivity,Cost, 4103.054285656772, Score, 42.166666666666664,sDepthFirstSearchLowCost,Cost, 622.5417593244131, Score, -56.99999999999999, PathLength, 170.0,sLeastConnectedFirst,Cost, 411.13184827846374, Score, -27.333333333333332, PathLength, 81.0,
hMinimumConnectivity,Cost, 20791.96461523703, Score, 32.166666666666664,sDepthFirstSearchLowCost,Cost, 439.0893882655595, Score, -50.0, PathLength, 149.0,sLeastConnectedFirst,Cost, 176.78404708851127, Score, -14.333333333333334, PathLength, 42.0,
hRandomSet,Cost, 106.19449424447122, Score, 26.333333333333336,sDepthFirstSearchLowCost,Cost, 189.21412983328392, Score, -26.0, PathLength, 77.0,sLeastConnectedFirst,Cost, 397.18107968150235, Score, -26.666666666666668, PathLength, 79.0,
hRandomSet,Cost, 381.24163384778825, Score, 31.333333333333336,sDepthFirstSearchLowCost,Cost, 535.0953860274768, Score, -48.333333333333336, PathLength, 144.0,sLeastConnectedFirst,Cost, 197.63935016958945, Score, -14.333333333333334, PathLength, 42.0,
hRandomSet,Cost, 86.64037862487517, Score, 35.666666666666664,sDepthFirstSearchLowCost,Cost, 359.69715115223016, Score, -38.666666666666664, PathLength, 115.0,sLeastConnectedFirst,Cost, 421.04002877331783, Score, -32.666666666666664, PathLength, 97.0,
hMinimumConnectivity,Cost, 2248.6358069283233, Score, 37.333333333333336,sDepthFirstSearchLowCost,Cost, 455.46741939579573, Score, -46.0, PathLength, 137.0,sLeastConnectedFirst,Cost, 446.6129288120858, Score, -28.666666666666668, PathLength, 85.0,
hRandomSet,Cost, 269.449519096666, Score, 29.0,sDepthFirstSearchLowCost,Cost, 215.86538012288506, Score, -28.333333333333332, PathLength, 84.0,sLeastConnectedFirst,Cost, 386.88185285977517, Score, -29.666666666666668, PathLength, 88.0,
hRandomSet,Cost, 151.38924232417546, Score, 24.5,sDepthFirstSearchLowCost,Cost, 282.9743042499993, Score, -32.0, PathLength, 95.0,sLeastConnectedFirst,Cost, 266.8335495685854, Score, -17.0, PathLength, 50.0,
hMinimumConnectivity,Cost, 9171.511035124779, Score, 42.166666666666664,sDepthFirstSearchLowCost,Cost, 478.91640533532535, Score, -51.0, PathLength, 152.0,sLeastConnectedFirst,Cost, 479.7537196917494, Score, -33.33333333333333, PathLength, 99.0,
hRandomSet,Cost, 168.48587256182105, Score, 28.0,sDepthFirstSearchLowCost,Cost, 226.56898760672448, Score, -29.333333333333332, PathLength, 87.0,sLeastConnectedFirst,Cost, 418.5810863825989, Score, -26.666666666666668, PathLength, 79.0,
hMinimumConnectivity,Cost, 2372.513575969563, Score, 36.833333333333336,sDepthFirstSearchLowCost,Cost, 549.5098375513668, Score, -50.66666666666667, PathLength, 151.0,sLeastConnectedFirst,Cost, 338.0133041787257, Score, -23.0, PathLength, 68.0,
hRandomSet,Cost, 214.99357255449453, Score, 19.333333333333336,sDepthFirstSearchLowCost,Cost, 144.58443288412874, Score, -20.666666666666668, PathLength, 61.0,sLeastConnectedFirst,Cost, 255.07662747739758, Score, -18.0, PathLength, 53.0,
hMinimumConnectivity,Cost, 6408.678172126646, Score, 46.5,sDepthFirstSearchLowCost,Cost, 571.3267663840477, Score, -59.0, PathLength, 176.0,sLeastConnectedFirst,Cost, 469.8228890362698, Score, -34.0, PathLength, 101.0,
hMinimumConnectivity,Cost, 25519.48942873382, Score, 39.83333333333333,sDepthFirstSearchLowCost,Cost, 620.2522362111749, Score, -57.99999999999999, PathLength, 173.0,sLeastConnectedFirst,Cost, 364.2364526921424, Score, -21.666666666666668, PathLength, 64.0,
hRandomSet,Cost, 42.761744530547894, Score, 28.833333333333332,sDepthFirstSearchLowCost,Cost, 279.15613305588147, Score, -32.33333333333333, PathLength, 96.0,sLeastConnectedFirst,Cost, 385.0138508158428, Score, -25.333333333333336, PathLength, 75.0,
hRandomSet,Cost, 208.67599260196778, Score, 45.33333333333334,sDepthFirstSearchLowCost,Cost, 580.852910790713, Score, -56.00000000000001, PathLength, 167.0,sLeastConnectedFirst,Cost, 520.4679022008447, Score, -34.66666666666667, PathLength, 103.0,
hMinimumConnectivity,Cost, 16176.563825805792, Score, 47.166666666666664,sDepthFirstSearchLowCost,Cost, 591.1120822826377, Score, -64.33333333333333, PathLength, 192.0,sLeastConnectedFirst,Cost, 441.93172238790476, Score, -30.0, PathLength, 89.0,
hMinimumConnectivity,Cost, 2819.0530360586154, Score, 44.5,sDepthFirstSearchLowCost,Cost, 543.0847935128323, Score, -57.333333333333336, PathLength, 171.0,sLeastConnectedFirst,Cost, 489.03576369145424, Score, -31.666666666666664, PathLength, 94.0,
hRandomSet,Cost, 165.30583189688562, Score, 28.333333333333332,sDepthFirstSearchLowCost,Cost, 196.9829265099324, Score, -28.333333333333332, PathLength, 84.0,sLeastConnectedFirst,Cost, 365.58333931562936, Score, -28.333333333333332, PathLength, 84.0,
hMinimumConnectivity,Cost, 18306.116186143783, Score, 41.16666666666667,sDepthFirstSearchLowCost,Cost, 617.7248779672527, Score, -61.0, PathLength, 182.0,sLeastConnectedFirst,Cost, 346.9174323999041, Score, -21.333333333333336, PathLength, 63.0,
hMinimumConnectivity,Cost, 15207.536509584133, Score, 49.5,sDepthFirstSearchLowCost,Cost, 496.5198450264482, Score, -58.666666666666664, PathLength, 175.0,sLeastConnectedFirst,Cost, 562.2560801491609, Score, -40.33333333333333, PathLength, 120.0,
hRandomSet,Cost, 118.13628327068115, Score, 37.0,sDepthFirstSearchLowCost,Cost, 517.270375215737, Score, -44.0, PathLength, 131.0,sLeastConnectedFirst,Cost, 480.85789980796216, Score, -30.0, PathLength, 89.0,
hMinimumConnectivity,Cost, 19720.15628046488, Score, 33.166666666666664,sDepthFirstSearchLowCost,Cost, 229.34773743493523, Score, -26.0, PathLength, 77.0,sLeastConnectedFirst,Cost, 648.3930706271011, Score, -40.33333333333333, PathLength, 120.0,
hMinimumConnectivity,Cost, 6116.986303856376, Score, 37.83333333333333,sDepthFirstSearchLowCost,Cost, 499.71869293790303, Score, -45.33333333333333, PathLength, 135.0,sLeastConnectedFirst,Cost, 402.67211439979536, Score, -30.333333333333336, PathLength, 90.0,
hRandomSet,Cost, 84.27674644156386, Score, 30.166666666666664,sDepthFirstSearchLowCost,Cost, 282.6300462114559, Score, -30.666666666666664, PathLength, 91.0,sLeastConnectedFirst,Cost, 410.601389311923, Score, -29.666666666666668, PathLength, 88.0,
hRandomSet,Cost, 244.45427705022874, Score, 26.666666666666664,sDepthFirstSearchLowCost,Cost, 215.74267716199876, Score, -24.0, PathLength, 71.0,sLeastConnectedFirst,Cost, 477.90281766655, Score, -29.333333333333332, PathLength, 87.0,
hRandomSet,Cost, 166.20221017987487, Score, 26.166666666666668,sDepthFirstSearchLowCost,Cost, 148.3329901953665, Score, -22.0, PathLength, 65.0,sLeastConnectedFirst,Cost, 459.4344771329928, Score, -30.333333333333336, PathLength, 90.0,
hMinimumConnectivity,Cost, 18517.013911513393, Score, 39.5,sDepthFirstSearchLowCost,Cost, 524.2129689097031, Score, -47.66666666666667, PathLength, 142.0,sLeastConnectedFirst,Cost, 484.75628062658757, Score, -31.333333333333336, PathLength, 93.0,
hRandomSet,Cost, 110.12216693785103, Score, 23.5,sDepthFirstSearchLowCost,Cost, 125.707960970833, Score, -18.0, PathLength, 53.0,sLeastConnectedFirst,Cost, 467.36058068512693, Score, -28.999999999999996, PathLength, 86.0,
hRandomSet,Cost, 182.62482021770217, Score, 41.166666666666664,sDepthFirstSearchLowCost,Cost, 649.4444581524805, Score, -53.333333333333336, PathLength, 159.0,sLeastConnectedFirst,Cost, 483.7533558580536, Score, -28.999999999999996, PathLength, 86.0,
hRandomSet,Cost, 200.21646891469746, Score, 32.33333333333333,sDepthFirstSearchLowCost,Cost, 276.5682340095687, Score, -32.33333333333333, PathLength, 96.0,sLeastConnectedFirst,Cost, 440.0629189581986, Score, -32.33333333333333, PathLength, 96.0,
hMinimumConnectivity,Cost, 14014.835743773727, Score, 20.0,sDepthFirstSearchLowCost,Cost, 248.8083408353256, Score, -28.666666666666668, PathLength, 85.0,sLeastConnectedFirst,Cost, 165.3227463479246, Score, -11.333333333333332, PathLength, 33.0,
hMinimumConnectivity,Cost, 16416.589202186242, Score, 50.166666666666664,sDepthFirstSearchLowCost,Cost, 584.2035424391767, Score, -65.33333333333333, PathLength, 195.0,sLeastConnectedFirst,Cost, 523.0946106164836, Score, -35.0, PathLength, 104.0,
hRandomSet,Cost, 171.52488468275308, Score, 41.833333333333336,sDepthFirstSearchLowCost,Cost, 487.60753075107954, Score, -48.66666666666667, PathLength, 145.0,sLeastConnectedFirst,Cost, 557.6475729535583, Score, -35.0, PathLength, 104.0,
hRandomSet,Cost, 98.45889077493578, Score, 28.666666666666668,sDepthFirstSearchLowCost,Cost, 240.0479892443175, Score, -29.666666666666668, PathLength, 88.0,sLeastConnectedFirst,Cost, 423.97104998076253, Score, -27.666666666666668, PathLength, 82.0,
hRandomSet,Cost, 113.6852089276574, Score, 32.33333333333333,sDepthFirstSearchLowCost,Cost, 474.1267615354965, Score, -42.0, PathLength, 125.0,sLeastConnectedFirst,Cost, 348.2165809266561, Score, -22.666666666666664, PathLength, 67.0,
hMinimumConnectivity,Cost, 18758.846535573917, Score, 37.5,sDepthFirstSearchLowCost,Cost, 470.5394526112298, Score, -50.66666666666667, PathLength, 151.0,sLeastConnectedFirst,Cost, 331.20179146507934, Score, -24.333333333333336, PathLength, 72.0,
hMinimumConnectivity,Cost, 14766.264395710083, Score, 37.0,sDepthFirstSearchLowCost,Cost, 418.50270157574676, Score, -43.0, PathLength, 128.0,sLeastConnectedFirst,Cost, 470.0784072501008, Score, -31.0, PathLength, 92.0,
hRandomSet,Cost, 91.311438880727, Score, 22.666666666666668,sDepthFirstSearchLowCost,Cost, 208.40218053413705, Score, -26.666666666666668, PathLength, 79.0,sLeastConnectedFirst,Cost, 272.60704483756103, Score, -18.666666666666668, PathLength, 55.0,
hMinimumConnectivity,Cost, 3928.3928642412548, Score, 35.5,sDepthFirstSearchLowCost,Cost, 488.07044807379975, Score, -42.66666666666667, PathLength, 127.0,sLeastConnectedFirst,Cost, 439.6302457058845, Score, -28.333333333333332, PathLength, 84.0,
hRandomSet,Cost, 133.5394072696438, Score, 38.16666666666667,sDepthFirstSearchLowCost,Cost, 327.87925426994235, Score, -38.0, PathLength, 113.0,sLeastConnectedFirst,Cost, 560.8881656292582, Score, -38.333333333333336, PathLength, 114.0,
hRandomSet,Cost, 176.7102867302586, Score, 33.0,sDepthFirstSearchLowCost,Cost, 360.94996024187424, Score, -38.0, PathLength, 113.0,sLeastConnectedFirst,Cost, 399.4687459509153, Score, -28.000000000000004, PathLength, 83.0,
hRandomSet,Cost, 203.26269134564197, Score, 38.333333333333336,sDepthFirstSearchLowCost,Cost, 440.50215154351093, Score, -42.333333333333336, PathLength, 126.0,sLeastConnectedFirst,Cost, 535.2715563975912, Score, -34.333333333333336, PathLength, 102.0,
hMinimumConnectivity,Cost, 17676.031145887184, Score, 46.0,sDepthFirstSearchLowCost,Cost, 587.1918581425832, Score, -59.0, PathLength, 176.0,sLeastConnectedFirst,Cost, 539.1914742508236, Score, -33.0, PathLength, 98.0,
hRandomSet,Cost, 127.7516602885489, Score, 21.5,sDepthFirstSearchLowCost,Cost, 98.35770316541183, Score, -16.333333333333332, PathLength, 48.0,sLeastConnectedFirst,Cost, 429.27247417730655, Score, -26.666666666666668, PathLength, 79.0,
hRandomSet,Cost, 289.6518763655903, Score, 25.0,sDepthFirstSearchLowCost,Cost, 260.1489088246579, Score, -29.666666666666668, PathLength, 88.0,sLeastConnectedFirst,Cost, 306.20518809195534, Score, -20.333333333333332, PathLength, 60.0,
hRandomSet,Cost, 224.95365449468957, Score, 25.5,sDepthFirstSearchLowCost,Cost, 270.1093605583942, Score, -30.666666666666664, PathLength, 91.0,sLeastConnectedFirst,Cost, 343.65704570477277, Score, -20.333333333333332, PathLength, 60.0,
hMinimumConnectivity,Cost, 13578.374800431717, Score, 44.66666666666667,sDepthFirstSearchLowCost,Cost, 570.2061349112956, Score, -56.333333333333336, PathLength, 168.0,sLeastConnectedFirst,Cost, 444.5934937433261, Score, -33.0, PathLength, 98.0,
hRandomSet,Cost, 129.3255055690435, Score, 30.0,sDepthFirstSearchLowCost,Cost, 358.19899594892166, Score, -35.333333333333336, PathLength, 105.0,sLeastConnectedFirst,Cost, 380.2379084923146, Score, -24.666666666666668, PathLength, 73.0,
hRandomSet,Cost, 289.480586652902, Score, 21.333333333333336,sDepthFirstSearchLowCost,Cost, 123.83268761460926, Score, -18.0, PathLength, 53.0,sLeastConnectedFirst,Cost, 348.54770231865314, Score, -24.666666666666668, PathLength, 73.0,
hRandomSet,Cost, 109.05098158074117, Score, 25.0,sDepthFirstSearchLowCost,Cost, 237.58159496515478, Score, -30.0, PathLength, 89.0,sLeastConnectedFirst,Cost, 284.6314051631042, Score, -20.0, PathLength, 59.0,
hRandomSet,Cost, 278.52263011264046, Score, 46.66666666666667,sDepthFirstSearchLowCost,Cost, 586.0631058227409, Score, -58.666666666666664, PathLength, 175.0,sLeastConnectedFirst,Cost, 531.0234197883093, Score, -34.66666666666667, PathLength, 103.0,
hRandomSet,Cost, 159.48733366208285, Score, 32.5,sDepthFirstSearchLowCost,Cost, 256.44293336757113, Score, -29.333333333333332, PathLength, 87.0,sLeastConnectedFirst,Cost, 483.40414068954937, Score, -35.66666666666667, PathLength, 106.0,
hMinimumConnectivity,Cost, 4235.919365920207, Score, 44.5,sDepthFirstSearchLowCost,Cost, 576.2082360466978, Score, -59.333333333333336, PathLength, 177.0,sLeastConnectedFirst,Cost, 400.1830344539157, Score, -29.666666666666668, PathLength, 88.0,
hRandomSet,Cost, 97.86997876407834, Score, 27.0,sDepthFirstSearchLowCost,Cost, 373.8399212049129, Score, -36.666666666666664, PathLength, 109.0,sLeastConnectedFirst,Cost, 276.9521957401001, Score, -17.333333333333336, PathLength, 51.0,
hMinimumConnectivity,Cost, 9721.158563182868, Score, 30.5,sDepthFirstSearchLowCost,Cost, 376.10984086212704, Score, -40.0, PathLength, 119.0,sLeastConnectedFirst,Cost, 276.8218349500514, Score, -21.0, PathLength, 62.0,
hMinimumConnectivity,Cost, 20303.238022152098, Score, 31.666666666666668,sDepthFirstSearchLowCost,Cost, 383.39713044346223, Score, -39.0, PathLength, 116.0,sLeastConnectedFirst,Cost, 352.85587018489, Score, -24.333333333333336, PathLength, 72.0,
hMinimumConnectivity,Cost, 9170.84402352815, Score, 27.0,sDepthFirstSearchLowCost,Cost, 249.45882964821158, Score, -27.666666666666668, PathLength, 82.0,sLeastConnectedFirst,Cost, 414.9651562528047, Score, -26.333333333333332, PathLength, 78.0,
hRandomSet,Cost, 153.58613363155496, Score, 42.5,sDepthFirstSearchLowCost,Cost, 534.661434251222, Score, -53.333333333333336, PathLength, 159.0,sLeastConnectedFirst,Cost, 483.57111681506797, Score, -31.666666666666664, PathLength, 94.0,
hRandomSet,Cost, 201.15878891357468, Score, 29.83333333333333,sDepthFirstSearchLowCost,Cost, 263.81868669606274, Score, -32.33333333333333, PathLength, 96.0,sLeastConnectedFirst,Cost, 407.5424544019322, Score, -27.333333333333332, PathLength, 81.0,
hRandomSet,Cost, 393.399696083199, Score, 35.16666666666667,sDepthFirstSearchLowCost,Cost, 396.81980978318427, Score, -39.0, PathLength, 116.0,sLeastConnectedFirst,Cost, 450.47192682074547, Score, -31.333333333333336, PathLength, 93.0,
hMinimumConnectivity,Cost, 13692.603671856079, Score, 42.166666666666664,sDepthFirstSearchLowCost,Cost, 582.6674911086146, Score, -56.666666666666664, PathLength, 169.0,sLeastConnectedFirst,Cost, 408.77907281988746, Score, -27.666666666666668, PathLength, 82.0,
